index,value,time_ns,operations
8911,22808,1100,60
8912,90832,1000,54
8913,4783,900,54
8914,79958,1100,57
8915,26837,1300,50
8916,28071,900,54
8917,17423,1300,58
8918,26377,900,54
8919,87077,1300,57
8920,53716,1300,60
8921,31058,1400,61
8922,94126,1000,57
8923,83609,900,50
8924,92311,1000,50
8925,38590,1300,61
8926,41204,1200,61
8927,4847,1100,54
8928,80061,1100,57
8929,7985,1200,57
8930,36556,1200,56
8931,65836,1000,54
8932,49331,900,54
8933,4423,900,50
8934,98825,1100,53
8935,19705,1500,58
8936,39094,1300,58
8937,1255,1000,50
8938,14182,1100,62
8939,19448,1100,54
8940,98758,1100,60
8941,85680,1200,61
8942,9670,700,38
8943,30497,1200,64
8944,66777,1100,61
8945,32700,1200,54
8946,61015,1100,50
8947,12605,1000,60
8948,79051,1400,61
8949,33678,1100,54
8950,50896,1100,54
8951,99166,1000,50
8952,15251,1300,61
8953,27869,1100,60
8954,94041,1000,50
8955,52185,1100,57
8956,77297,900,54
8957,46045,1200,54
8958,62474,1200,60
8959,96865,1100,50
8960,18852,1300,54
8961,64902,900,50
8962,67564,1200,50
8963,81377,1200,54
8964,79192,1100,54
8965,41635,1100,58
8966,11611,800,50
8967,71382,1200,61
8968,41884,1200,65
8969,28570,1100,54
8970,98925,1200,57
8971,64455,1100,61
8972,68466,1300,61
8973,87635,1000,54
8974,61004,1000,54
8975,90402,1100,54
8976,63135,1000,54
8977,70982,1200,54
8978,4639,1100,57
8979,9748,1100,61
8980,57602,1200,54
8981,11429,2400,64
8982,18311,1300,58
8983,12708,1300,61
8984,27489,1000,54
8985,63652,1100,54
8986,60677,1500,58
8987,42540,1000,54
8988,32991,1000,58
8989,30497,1000,58
8990,63033,1000,54
8991,91989,1200,54
8992,93738,1300,54
8993,91379,1200,61
8994,59621,1600,50
8995,51855,900,50
8996,6865,1200,54
8997,48531,1100,57
8998,83631,1000,50
8999,42506,1000,50
9000,44179,900,50
9001,12513,1000,62
9002,74822,1400,61
9003,31571,1100,60
9004,19443,1200,61
9005,16661,1000,50
9006,97084,1400,50
9007,69774,1200,58
9008,43719,900,54
9009,86211,1000,50
9010,466,1100,57
9011,78733,1100,61
9012,20143,1100,54
9013,78890,900,60
9014,97873,1300,61
9015,44298,900,54
9016,50178,1100,54
9017,19065,1100,61
9018,17076,1000,54
9019,79399,1000,57
9020,43780,1000,61
9021,38462,900,54
9022,62211,1100,54
9023,33759,900,50
9024,86517,1000,54
9025,59181,1300,61
9026,24507,1100,60
9027,28360,1400,61
9028,58659,1200,60
9029,31977,1000,54
9030,85897,900,50
9031,97736,1200,60
9032,77791,1000,50
9033,31634,700,50
9034,72469,1000,50
9035,74481,900,50
9036,99725,1000,50
9037,1451,900,46
9038,23483,1300,58
9039,13435,1000,58
9040,28949,1300,54
9041,78950,1000,54
9042,4660,900,46
9043,8156,1300,61
9044,59798,1200,57
9045,5551,1000,50
9046,97267,1100,50
9047,8998,1000,56
9048,77178,900,54
9049,17490,1200,58
9050,11564,1300,54
9051,1213,900,54
9052,31909,1100,61
9053,90345,1200,57
9054,95983,2100,50
9055,19571,900,60
9056,63687,900,54
9057,6342,1000,60
9058,4882,800,57
9059,61314,1100,60
9060,84049,600,34
9061,52858,1100,54
9062,79276,1200,60
9063,76134,1000,54
9064,93540,1000,54
9065,66559,1000,60
9066,81470,800,50
9067,43509,1200,54
9068,30661,1200,64
9069,92488,600,34
9070,80396,800,50
9071,27867,900,60
9072,98060,900,54
9073,19203,1000,56
9074,35305,900,54
9075,79926,900,54
9076,15228,1100,60
9077,61736,1100,61
9078,81073,1000,50
9079,40811,1000,54
9080,19309,900,54
9081,73570,1100,54
9082,6191,1000,54
9083,5667,1200,57
9084,56805,1100,60
9085,72726,1000,50
9086,31967,1200,61
9087,20101,900,54
9088,6661,900,46
9089,48628,1100,57
9090,28014,1000,56
9091,65265,1100,58
9092,72287,900,54
9093,53433,1400,61
9094,58333,1100,58
9095,2902,1000,54
9096,86054,1300,53
9097,73246,900,54
9098,54885,1100,54
9099,50193,1100,61
9100,97149,1100,50
9101,28705,1100,60
9102,91636,1100,54
9103,45956,1100,56
9104,37490,1100,54
9105,31279,900,54
9106,72757,1000,54
9107,76366,1000,54
9108,17892,1000,54
9109,54570,1200,61
9110,30158,1000,50
9111,54732,900,50
9112,61278,1300,61
9113,70332,1200,54
9114,32643,1000,54
9115,16268,1400,64
9116,66280,800,42
9117,93145,900,50
9118,7992,900,54
9119,64745,1000,54
9120,28243,1300,61
9121,29546,900,54
9122,22803,1000,54
9123,45576,900,52
9124,49426,1200,56
9125,57179,1100,60
9126,59840,700,42
9127,9838,2600,54
9128,23944,1200,58
9129,55714,1300,54
9130,57710,1000,54
9131,43996,700,46
9132,31740,1100,50
9133,24970,900,54
9134,79158,1000,54
9135,24872,1400,60
9136,55241,1100,58
9137,51644,1100,58
9138,39484,1700,62
9139,71065,900,50
9140,84978,1300,56
9141,7337,1100,50
9142,12751,1000,64
9143,68286,1100,54
9144,27603,1100,56
9145,35639,1000,56
9146,70634,1000,56
9147,91724,800,38
9148,16274,1100,65
9149,42981,900,56
9150,68733,1000,54
9151,47475,1100,60
9152,42356,800,46
9153,97916,1100,54
9154,83429,900,46
9155,79771,1200,54
9156,68012,1000,54
9157,88596,900,50
9158,53879,900,50
9159,88064,1400,57
9160,50447,1100,57
9161,92672,900,46
9162,37693,800,46
9163,15271,1100,58
9164,1699,1200,54
9165,87639,1000,60
9166,10103,1200,65
9167,91900,1100,54
9168,94262,1200,54
9169,38080,1100,54
9170,21347,1000,54
9171,92458,900,56
9172,14282,1400,64
9173,42297,1100,61
9174,215,1200,50
9175,13686,1300,64
9176,42734,1400,54
9177,47204,1000,54
9178,28362,900,46
9179,36280,1000,50
9180,42472,800,50
9181,24719,1000,54
9182,98866,1100,53
9183,69782,1000,58
9184,32622,1100,61
9185,23998,1100,58
9186,12649,1000,58
9187,9823,1300,60
9188,44499,1100,57
9189,16439,1200,65
9190,46793,1000,54
9191,2305,1200,61
9192,22143,1300,61
9193,45386,1100,57
9194,89238,1200,54
9195,24840,1000,54
9196,4408,700,34
9197,47163,1000,54
9198,29499,1100,54
9199,72468,1300,61
9200,93564,1900,54
9201,877,1000,54
9202,66476,1100,61
9203,23989,1000,64
9204,10289,1100,58
9205,79853,1000,54
9206,25322,1200,61
9207,96902,900,50
9208,12755,1100,64
9209,53304,1100,54
9210,74374,800,46
9211,38371,900,54
9212,82220,1000,50
9213,69066,1100,64
9214,1469,900,46
9215,85800,1000,50
9216,98083,1100,54
9217,92228,1200,57
9218,97249,900,50
9219,56391,1000,54
9220,74859,1200,60
9221,15033,1100,62
9222,68600,1100,58
9223,4741,1200,61
9224,70971,1100,60
9225,54037,1300,61
9226,70461,1400,60
9227,94418,1100,54
9228,98430,800,46
9229,37003,1300,58
9230,90885,900,50
9231,708,1200,56
9232,97409,1100,56
9233,1689,900,54
9234,72764,1100,60
9235,26063,1000,54
9236,63146,1000,54
9237,88346,1000,50
9238,17934,1200,58
9239,43587,1100,60
9240,21416,1200,65
9241,89352,1000,50
9242,93505,900,50
9243,93889,900,54
9244,50213,1000,50
9245,83755,900,50
9246,71039,1100,54
9247,859,1000,54
9248,24823,600,34
9249,30627,1100,54
9250,77618,1000,54
9251,94952,1000,54
9252,59542,1000,50
9253,32654,1100,60
9254,88616,1100,57
9255,90272,1100,56
9256,67849,1000,57
9257,15318,1000,58
9258,98870,1000,50
9259,38106,1300,61
9260,61145,1000,60
9261,22298,900,50
9262,54361,900,50
9263,79520,800,46
9264,48711,1100,60
9265,9015,1000,50
9266,74967,1100,58
9267,58091,1300,65
9268,53177,1100,58
9269,66547,1200,57
9270,19652,1000,50
9271,10145,1100,58
9272,29487,1100,61
9273,59207,2400,58
9274,41409,1100,54
9275,88583,1000,57
9276,97172,1100,50
9277,59494,900,54
9278,31902,900,54
9279,55876,1400,50
9280,69328,1800,65
9281,20590,1200,61
9282,51360,1000,50
9283,19285,600,34
9284,63258,1000,58
9285,12585,1000,64
9286,82846,1400,61
9287,22438,1000,58
9288,93227,800,46
9289,48512,900,50
9290,51141,1000,50
9291,93107,1000,56
9292,31118,1200,58
9293,25789,1200,64
9294,86332,1100,50
9295,19388,1400,61
9296,94035,1200,57
9297,37692,1000,52
9298,16642,1200,58
9299,44350,1100,54
9300,64899,1000,56
9301,95022,1300,60
9302,37523,1000,54
9303,30708,1000,58
9304,21165,1500,61
9305,79657,1200,54
9306,39497,1200,62
9307,85193,1000,50
9308,87711,900,50
9309,89359,1000,50
9310,69342,900,58
9311,46936,1200,57
9312,38801,1200,61
9313,92408,1100,57
9314,85488,900,56
9315,15906,1200,64
9316,45723,1100,56
9317,37599,900,46
9318,27678,1000,50
9319,98859,900,50
9320,45734,1000,57
9321,73639,1100,58
9322,55983,1100,58
9323,20434,1000,54
9324,44320,1100,61
9325,70792,1300,54
9326,39250,1100,58
9327,14123,1100,62
9328,23753,1000,58
9329,59482,1200,61
9330,88991,900,50
9331,54395,1400,54
9332,8330,1200,57
9333,34652,900,54
9334,98716,1400,60
9335,80207,1000,46
9336,72038,1300,61
9337,22338,800,50
9338,19420,900,50
9339,16890,1000,54
9340,79433,900,54
9341,12633,1000,58
9342,93411,1200,54
9343,18121,1000,60
9344,26621,1200,60
9345,97399,1300,54
9346,31844,2100,61
9347,78692,1100,58
9348,94523,1000,50
9349,41572,1200,64
9350,79947,1000,54
9351,69091,1300,65
9352,4926,1300,61
9353,16447,700,38
9354,23798,900,54
9355,37546,900,60
9356,87795,1200,54
9357,17647,900,54
9358,34942,1100,56
9359,28067,1000,50
9360,58381,1500,65
9361,34151,1200,60
9362,56435,900,54
9363,7158,1400,60
9364,29685,1300,60
9365,46868,1100,57
9366,75078,1100,56
9367,24296,1100,58
9368,80446,900,50
9369,53414,1400,61
9370,91616,1000,50
9371,3694,1100,54
9372,55798,900,50
9373,90328,1100,54
9374,60879,1300,60
9375,69420,1000,54
9376,99481,1000,50
9377,4126,1200,60
9378,32866,1000,54
9379,32558,1200,60
9380,65440,1000,50
9381,31947,900,50
9382,52489,1100,57
9383,61185,1000,50
9384,97526,900,54
9385,5340,1200,57
9386,40511,1100,64
9387,8399,900,54
9388,98123,1200,61
9389,4645,1100,57
9390,27940,900,56
9391,34678,1100,60
9392,35490,1000,54
9393,27989,1000,54
9394,79907,1100,60
9395,95268,1300,64
9396,33125,1100,58
9397,91848,1000,54
9398,6770,1100,56
9399,32530,1000,56
9400,34872,900,54
9401,19753,1000,54
9402,61496,1000,50
9403,40601,1000,54
9404,21867,1000,54
9405,86914,900,50
9406,15401,1100,58
9407,86933,900,50
9408,88713,1000,54
9409,85698,1300,61
9410,79628,900,50
9411,64628,1000,54
9412,21101,1000,54
9413,75561,1000,54
9414,3101,1400,50
9415,75131,1400,50
9416,72500,900,54
9417,93267,1100,61
9418,27119,1800,54
9419,12598,1000,58
9420,59085,1000,54
9421,98782,1100,50
9422,6985,1100,50
9423,84826,1500,57
9424,75501,1100,56
9425,49050,1100,54
9426,61457,1000,54
9427,12921,1000,54
9428,6368,1100,50
9429,15725,700,42
9430,66855,1400,61
9431,12992,1100,64
9432,81209,1300,60
9433,98272,1100,50
9434,6184,900,50
9435,10576,1100,58
9436,75819,1000,50
9437,49129,1300,50
9438,83923,1100,60
9439,59224,1000,54
9440,64112,1100,54
9441,96565,1300,57
9442,96711,900,46
9443,29867,1200,58
9444,29926,1000,58
9445,62610,1100,54
9446,24651,1300,58
9447,70531,1000,54
9448,8538,1300,61
9449,60854,1200,60
9450,30696,1100,58
9451,39250,1100,58
9452,95068,1100,58
9453,63568,1300,65
9454,40049,1100,58
9455,10113,1100,58
9456,66290,1100,60
9457,40905,1200,61
9458,2947,900,50
9459,71271,1100,57
9460,59241,1100,54
9461,50358,1100,54
9462,37543,1200,61
9463,95719,1200,54
9464,58757,900,46
9465,95549,1300,54
9466,46068,1200,54
9467,34663,1000,61
9468,8762,800,46
9469,27490,1100,61
9470,91313,1000,54
9471,12200,1100,69
9472,99379,900,46
9473,76877,1000,54
9474,42872,1000,54
9475,66087,2300,57
9476,45168,1200,57
9477,3161,900,42
9478,81302,1200,60
9479,70223,1200,60
9480,64973,1000,50
9481,38843,1100,57
9482,66671,1000,50
9483,92632,900,50
9484,98268,900,54
9485,25965,1300,57
9486,43071,1100,60
9487,21312,1100,54
9488,43029,700,42
9489,42166,1300,61
9490,36987,1200,58
9491,84676,1700,54
9492,64196,1000,54
9493,83864,1200,61
9494,96566,1300,56
9495,1084,1200,57
9496,99616,1000,52
9497,6838,900,54
9498,60544,1500,54
9499,28721,1300,61
9500,43836,800,42
9501,9344,1200,60
9502,424,900,50
9503,13787,1000,58
9504,50871,1000,50
9505,26204,1100,61
9506,56770,1000,54
9507,32475,1000,54
9508,25998,1000,60
9509,99923,800,46
9510,7523,1100,56
9511,39889,700,50
9512,66992,1000,54
9513,48245,1100,56
9514,74313,1100,54
9515,73499,1000,54
9516,98802,800,50
9517,72970,1200,61
9518,92216,1100,56
9519,92779,900,52
9520,52249,1200,56
9521,2646,1100,60
9522,53727,1300,61
9523,77156,1000,54
9524,44373,1000,50
9525,61959,1100,56
9526,31577,1100,60
9527,24273,1400,65
9528,590,900,50
9529,76286,1100,54
9530,84112,1000,54
9531,17410,700,38
9532,40086,1200,64
9533,78264,900,50
9534,33883,900,50
9535,49955,1200,60
9536,93373,1000,54
9537,6712,1200,54
9538,18504,1000,54
9539,6555,900,50
9540,60708,1100,64
9541,69907,1000,58
9542,44405,1000,56
9543,20094,1300,60
9544,97801,900,46
9545,41560,2200,64
9546,56184,1100,58
9547,39503,1000,58
9548,54145,1200,61
9549,12730,1000,58
9550,92543,1100,56
9551,9270,1100,60
9552,62084,1300,61
9553,16219,1100,64
9554,50834,800,54
9555,59706,1000,54
9556,79969,900,54
9557,41814,800,54
9558,79124,800,50
9559,57563,900,54
9560,7538,700,50
9561,34793,15200,60
9562,77480,1000,56
9563,69262,900,54
9564,2923,2100,60
9565,35934,1200,54
9566,72271,1000,54
9567,50422,1000,54
9568,89324,1300,57
9569,33940,1200,58
9570,72560,900,60
9571,73851,900,50
9572,9942,1000,58
9573,75055,1100,57
9574,98513,900,50
9575,97834,800,46
9576,94266,800,50
9577,45368,900,54
9578,32706,1000,58
9579,88425,900,54
9580,81485,1100,60
9581,38258,1000,58
9582,90201,1000,54
9583,29557,1100,60
9584,58616,800,54
9585,61275,800,61
9586,79319,900,50
9587,95130,800,46
9588,11211,1300,60
9589,9435,1000,60
9590,60842,1000,58
9591,41262,800,46
9592,37649,1000,50
9593,37196,1000,58
9594,97260,1000,54
9595,23594,1000,58
9596,90175,700,50
9597,99429,800,46
9598,68616,1000,65
9599,3942,900,54
9600,13159,1100,58
9601,9605,900,60
9602,15612,900,62
9603,6800,800,54
9604,53929,1000,54
9605,21881,1000,60
9606,58170,1300,65
9607,48745,800,54
9608,14920,1100,61
9609,89514,900,50
9610,29737,900,54
9611,89692,1000,50
9612,7514,900,54
9613,66374,1100,57
9614,41033,1600,61
9615,32572,1000,50
9616,66393,900,54
9617,23273,700,58
9618,28916,1200,60
9619,82777,1000,54
9620,12472,1100,65
9621,69671,1100,54
9622,44223,1000,54
9623,37982,1100,61
9624,48751,800,60
9625,11673,1200,68
9626,57024,1000,58
9627,18378,900,57
9628,92023,1200,54
9629,77346,1200,56
9630,4681,800,52
9631,74217,900,58
9632,58161,800,64
9633,94845,1000,58
9634,63986,900,58
9635,54606,2000,57
9636,59744,1100,60
9637,66309,900,58
9638,66869,1000,60
9639,37071,1000,58
9640,11447,800,62
9641,50240,800,54
9642,30323,900,50
9643,89661,900,50
9644,79373,800,46
9645,46537,1000,54
9646,40948,900,54
9647,43871,1100,57
9648,60717,1300,64
9649,43129,800,54
9650,76588,1400,61
9651,81738,1100,56
9652,24618,1000,54
9653,14225,1200,62
9654,66008,1500,61
9655,35583,1000,50
9656,11952,1300,60
9657,24838,1100,60
9658,68712,1000,54
9659,31969,1000,60
9660,73813,1000,50
9661,72265,1100,60
9662,30871,1100,58
9663,87153,1300,57
9664,335,1200,56
9665,92786,900,50
9666,69621,1000,54
9667,20456,1000,54
9668,19871,1100,58
9669,5768,1200,57
9670,64805,1100,54
9671,66160,1000,57
9672,74411,1100,61
9673,16400,1400,65
9674,26754,1000,56
9675,28703,900,54
9676,76681,1100,56
9677,48688,1300,61
9678,59869,1100,50
9679,62865,1000,54
9680,69494,900,58
9681,29471,1400,58
9682,40002,1100,62
9683,53954,900,54
9684,64167,900,54
9685,93099,1000,54
9686,96505,1000,50
9687,89797,900,50
9688,33207,1600,65
9689,24453,1000,54
9690,77288,1200,60
9691,89315,900,46
9692,76416,800,56
9693,29357,800,54
9694,80629,1200,61
9695,35091,800,53
9696,10181,900,58
9697,18710,1000,57
9698,46504,1400,56
9699,86162,1300,57
9700,94443,1300,61
9701,76470,1000,54
9702,78735,2400,58
9703,4960,1000,54
9704,95047,1100,61
9705,2317,1200,61
9706,71388,1200,60
9707,82999,1800,54
9708,33778,900,61
9709,847,1100,61
9710,88393,1000,50
9711,21320,1200,58
9712,95802,1000,56
9713,13071,900,62
9714,12380,700,58
9715,76595,700,50
9716,70546,900,61
9717,86057,1000,50
9718,17477,800,50
9719,95523,900,60
9720,43626,1100,61
9721,67020,1200,56
9722,26692,900,54
9723,31077,900,58
9724,95801,700,54
9725,91203,800,54
9726,84807,900,56
9727,21571,700,46
9728,21494,900,64
9729,48735,1400,61
9730,98449,800,54
9731,87681,700,42
9732,4646,1000,57
9733,54307,1000,54
9734,57943,1400,65
9735,32338,1000,58
9736,88720,1200,60
9737,49131,900,54
9738,44132,800,54
9739,36376,800,50
9740,46701,1400,60
9741,56665,800,46
9742,57212,800,54
9743,6134,1000,54
9744,2971,1000,56
9745,32445,900,54
9746,67709,900,58
9747,96372,800,50
9748,30160,800,54
9749,73761,900,54
9750,24609,1000,58
9751,97807,1100,60
9752,87755,800,50
9753,70158,800,50
9754,82560,1200,60
9755,32762,1200,61
9756,52870,800,46
9757,20767,900,54
9758,62419,900,57
9759,53877,700,56
9760,33608,1200,54
9761,88800,900,50
9762,20851,1000,58
9763,56296,1100,57
9764,887,1200,61
9765,11874,1000,64
9766,93120,1000,54
9767,8348,1000,54
9768,83498,1200,58
9769,7390,1000,54
9770,98557,700,38
9771,25910,900,46
9772,23068,1800,64
9773,80035,1100,57
9774,49113,1000,57
9775,17169,900,54
9776,32957,800,58
9777,98110,1200,60
9778,63689,1200,61
9779,31095,2000,58
9780,7747,1000,54
9781,41605,1000,54
9782,43536,1100,61
9783,31483,15300,50
9784,66143,1300,54
9785,2688,500,34
9786,4480,900,54
9787,3126,1000,56
9788,26154,1100,61
9789,59508,1000,54
9790,60410,1200,61
9791,59773,1300,61
9792,50525,1300,56
9793,54861,1000,60
9794,74866,1300,54
9795,77979,1300,56
9796,63871,1200,61
9797,60872,1000,58
9798,48654,900,54
9799,26832,1100,56
9800,35801,900,46
9801,75418,1100,52
9802,63053,1000,58
9803,68517,1100,54
9804,67654,1300,64
9805,57761,1100,56
9806,18340,1000,64
9807,52875,700,50
9808,89126,900,50
9809,82341,1100,57
9810,84227,1000,54
9811,47760,1000,54
9812,1714,1400,54
9813,37961,1400,61
9814,84919,1000,57
9815,16861,900,58
9816,24937,1000,60
9817,97620,1200,57
9818,93256,1200,60
9819,81646,800,50
9820,74761,1300,61
9821,4599,900,54
9822,67939,900,54
9823,2958,1000,57
9824,88090,1200,57
9825,73403,1400,61
9826,15442,1200,64
9827,32879,1100,54
9828,45860,900,50
9829,17928,1200,64
9830,77830,900,54
9831,29571,900,60
9832,43872,1000,54
9833,17044,1000,54
9834,35063,1000,50
9835,57531,1000,61
9836,61804,1200,54
9837,65766,1000,54
9838,71714,1300,57
9839,16505,700,50
9840,34072,1200,61
9841,89478,900,46
9842,94129,1500,54
9843,24371,1000,54
9844,24990,700,54
9845,26755,1000,56
9846,49561,1100,60
9847,18663,1000,61
9848,48815,1000,61
9849,960,1000,60
9850,34877,1000,60
9851,15253,2400,64
9852,75143,1100,50
9853,90460,900,54
9854,48847,1100,61
9855,90014,800,50
9856,36290,900,46
9857,44092,1000,56
9858,40823,1300,54
9859,71223,1000,61
9860,79433,800,50
9861,6743,800,50
9862,492,700,42
9863,87306,1100,56
9864,57509,1000,61
9865,2398,1000,54
9866,44831,1200,57
9867,94985,1100,61
9868,58420,1100,54
9869,77831,1000,60
9870,51447,800,50
9871,66479,1100,60
9872,86456,900,50
9873,90101,1000,54
9874,82390,700,38
9875,51797,1200,64
9876,7980,900,50
9877,45381,1100,61
9878,87035,1300,57
9879,91822,1300,60
9880,51891,1200,60
9881,83670,1100,58
9882,70433,1000,54
9883,52384,1000,54
9884,29865,1100,64
9885,1974,1000,54
9886,81349,1300,60
9887,57823,1100,64
9888,38651,1000,50
9889,55462,900,60
9890,50629,700,42
9891,53000,1300,64
9892,26418,1000,58
9893,9,800,54
9894,30915,800,58
9895,40407,1200,64
9896,18314,1100,64
9897,79022,1100,54
9898,83304,1000,54
9899,42949,1000,56
9900,23617,1000,65
9901,60567,1000,58
